"status_id","user_id","screen_name","text","emo","source"
"1517220663848800265","2815754953","Uber_Support","@salem38009592 <U+0645><U+0631><U+062D><U+0628><U+064B><U+0627> <U+0633><U+0627><U+0644><U+0645><U+060C> <U+064A><U+064F><U+0631><U+062C><U+0649> <U+0645><U+062A><U+0627><U+0628><U+0639><U+0629> <U+0627><U+0644><U+062D><U+0633><U+0627><U+0628> <U+0627><U+0644><U+062E><U+0627><U+0635> <U+0628><U+0646><U+0627> <U+062D><U+062A><U+0649> <U+0646><U+062A><U+0645><U+0643><U+0646> <U+0645><U+0646> <U+0645><U+062A><U+0627><U+0628><U+0639><U+0629> <U+0637><U+0644><U+0628><U+0643> <U+0639><U+0628><U+0631> <U+0627><U+0644><U+0631><U+0633><U+0627><U+0626><U+0644> <U+0627><U+0644><U+062E><U+0627><U+0635><U+0629>. <U+0628><U+062F><U+0644><U+064B><U+0627> <U+0645><U+0646> <U+0630><U+0644><U+0643><U+060C> <U+064A><U+0645><U+0643><U+0646><U+0643> <U+0627><U+0644><U+062A><U+0648><U+0627><U+0635><U+0644> <U+0645><U+0646> <U+062E><U+0644><U+0627><U+0644> <U+0647><U+0630><U+0627> <U+0627><U+0644><U+0631><U+0627><U+0628><U+0637> <U+0001F448> [https://t.co/6MN0Lj1WKp] <U+0623><U+0648> <U+0639><U+0646> <U+0637><U+0631><U+064A><U+0642> <U+062E><U+0627><U+0646><U+0629> «<U+0627><U+0644><U+0645><U+0633><U+0627><U+0639><U+062F><U+0629>» <U+062F><U+0627><U+062E><U+0644> <U+0627><U+0644><U+062A><U+0637><U+0628><U+064A><U+0642> <U+0648><U+0633><U+0646><U+0642><U+0648><U+0645> <U+0628><U+0627><U+0644><U+0631><U+062F> <U+0641><U+064A> <U+0623><U+0633><U+0631><U+0639> <U+0648><U+0642><U+062A> <U+0645><U+0645><U+0643><U+0646>.","<U+0001F448>","Sprinklr"
"1517259821321445380","2815754953","Uber_Support","@wilmer5688 ¡Hola @wilmer5688, Estamos para ti!, miraremos cuál es el inconveniente que estás presentando. Compártenos esta info por DM:
<U+0001F449> Número telefónico.
<U+0001F449> Correo electrónico.
<U+0001F449> Últimos 4 dígitos de tu método de pago. ¡Te esperamos! <U+0001F698> https://t.co/sd7yH5jmbJ","<U+0001F449>","Sprinklr"
"1517259821321445380","2815754953","Uber_Support","@wilmer5688 ¡Hola @wilmer5688, Estamos para ti!, miraremos cuál es el inconveniente que estás presentando. Compártenos esta info por DM:
<U+0001F449> Número telefónico.
<U+0001F449> Correo electrónico.
<U+0001F449> Últimos 4 dígitos de tu método de pago. ¡Te esperamos! <U+0001F698> https://t.co/sd7yH5jmbJ","<U+0001F449>","Sprinklr"
"1517259821321445380","2815754953","Uber_Support","@wilmer5688 ¡Hola @wilmer5688, Estamos para ti!, miraremos cuál es el inconveniente que estás presentando. Compártenos esta info por DM:
<U+0001F449> Número telefónico.
<U+0001F449> Correo electrónico.
<U+0001F449> Últimos 4 dígitos de tu método de pago. ¡Te esperamos! <U+0001F698> https://t.co/sd7yH5jmbJ","<U+0001F449>","Sprinklr"
"1517259821321445380","2815754953","Uber_Support","@wilmer5688 ¡Hola @wilmer5688, Estamos para ti!, miraremos cuál es el inconveniente que estás presentando. Compártenos esta info por DM:
<U+0001F449> Número telefónico.
<U+0001F449> Correo electrónico.
<U+0001F449> Últimos 4 dígitos de tu método de pago. ¡Te esperamos! <U+0001F698> https://t.co/sd7yH5jmbJ","<U+0001F698>","Sprinklr"
"1517234926294290434","2815754953","Uber_Support","@brujita__27 ¡Estamos a tu disposición 24/7 @brujita__27! Compártenos por DM los siguientes datos: 

<U+2B50><U+FE0F> Correo electrónico registrado en la App. 
<U+2B50><U+FE0F> Número de teléfono. 
<U+2B50><U+FE0F> Código de la orden que nos mencionas.

Estamos para ayudarte en lo que necesites. <U+0001F49A> https://t.co/sd7yH5jmbJ","<U+2B50>","Sprinklr"
"1517234926294290434","2815754953","Uber_Support","@brujita__27 ¡Estamos a tu disposición 24/7 @brujita__27! Compártenos por DM los siguientes datos: 

<U+2B50><U+FE0F> Correo electrónico registrado en la App. 
<U+2B50><U+FE0F> Número de teléfono. 
<U+2B50><U+FE0F> Código de la orden que nos mencionas.

Estamos para ayudarte en lo que necesites. <U+0001F49A> https://t.co/sd7yH5jmbJ","<U+2B50>","Sprinklr"
"1517234926294290434","2815754953","Uber_Support","@brujita__27 ¡Estamos a tu disposición 24/7 @brujita__27! Compártenos por DM los siguientes datos: 

<U+2B50><U+FE0F> Correo electrónico registrado en la App. 
<U+2B50><U+FE0F> Número de teléfono. 
<U+2B50><U+FE0F> Código de la orden que nos mencionas.

Estamos para ayudarte en lo que necesites. <U+0001F49A> https://t.co/sd7yH5jmbJ","<U+2B50>","Sprinklr"
"1517234926294290434","2815754953","Uber_Support","@brujita__27 ¡Estamos a tu disposición 24/7 @brujita__27! Compártenos por DM los siguientes datos: 

<U+2B50><U+FE0F> Correo electrónico registrado en la App. 
<U+2B50><U+FE0F> Número de teléfono. 
<U+2B50><U+FE0F> Código de la orden que nos mencionas.

Estamos para ayudarte en lo que necesites. <U+0001F49A> https://t.co/sd7yH5jmbJ","<U+0001F49A>","Sprinklr"
"1517224866176512000","2815754953","Uber_Support","@Carllegon Hola qué tal @Carllegon, queremos darte la mejor respuesta. Síguenos en Twitter por @Uber_Support y de paso dinos si eres Pasajero o Socio Conductor. <U+0001F5A4> https://t.co/sd7yH5jmbJ","<U+0001F5A4>","Sprinklr"
